spec,op_name,task_count_total,warmup_dropped,task_count_hot,p50_us,p95_us,mean_us,population_std_us,population_cv,min_us,max_us,block_dim,block_dim_set,aiv_mte2_ratio_median,aiv_vec_ratio_median,aiv_scalar_ratio_median,aiv_mte3_ratio_median,acc,op_summary_csv
i32_tail_p2,Greater,1050,150,900,4.061,4.281949999999999,4.092661111111111,0.11401686833724257,0.027858858879788433,3.88,4.66,6,[6],0.223,0.271,0.643,0.11,PASS,specs/i32_tail_p2/profile/PROF_000001_20260831235649320_ENIDDQFJMKNLDHJC/mindstudio_profiler_output/op_summary_20260831235704.csv
i32_tail_p2_rev,Greater,1050,150,900,4.1,4.281949999999999,4.106182222222222,0.1112012495710945,0.027081421026394086,3.88,4.701,6,[6],0.214,0.275,0.654,0.108,PASS,specs/i32_tail_p2_rev/profile/PROF_000001_20260831235711774_CDGLIMFFNKBILNNA/mindstudio_profiler_output/op_summary_20260831235728.csv
i8_tail_p1,Greater,1050,150,900,3.82,4.06,3.8353555555555556,0.13091170146418118,0.03413287231598492,3.54,4.34,3,[3],0.2975,0.241,0.55,0.136,PASS,specs/i8_tail_p1/profile/PROF_000001_20260831235735721_NOHLFBHIIFPEKMGB/mindstudio_profiler_output/op_summary_20260831235751.csv
i8_tail_p1_rev,Greater,1050,150,900,3.561,3.86,3.597591111111111,0.13316434928684048,0.037014864995514415,3.34,4.26,3,[3],0.272,0.26,0.584,0.13,PASS,specs/i8_tail_p1_rev/profile/PROF_000001_20260831235758886_JMQCIGIJFHQMJKHC/mindstudio_profiler_output/op_summary_20260831235814.csv
i8_tail_p2,Greater,1050,150,900,3.52,3.78,3.5418877777777777,0.13936208501420386,0.039346838115136805,3.26,4.14,3,[3],0.257,0.241,0.661,0.138,PASS,specs/i8_tail_p2/profile/PROF_000001_20260831235821588_IQGQFELLHJAKORFC/mindstudio_profiler_output/op_summary_20260831235836.csv
i8_tail_p2_rev,Greater,1050,150,900,3.42,3.68,3.436718888888889,0.1252370103217136,0.03644086536335925,3.18,4.0,3,[3],0.262,0.251,0.664,0.141,PASS,specs/i8_tail_p2_rev/profile/PROF_000001_20260831235843759_MIRLBKENGEICDBRA/mindstudio_profiler_output/op_summary_20260831235859.csv
f16_p1_n1,Greater,1050,150,900,3.9,4.4,3.960668888888889,0.211083288798229,0.05329485870187081,3.64,4.9,1,[1],0.293,0.125,0.424,0.299,PASS,specs/f16_p1_n1/profile/PROF_000001_20260831235906962_EDDBOOODLACKPHGC/mindstudio_profiler_output/op_summary_20260831235922.csv
f16_p2_n1,Greater,1050,150,900,2.14,2.32,2.1514044444444447,0.09296348615464399,0.04321060430766651,1.96,2.52,1,[1],0.266,0.114,0.965,0.068,PASS,specs/f16_p2_n1/profile/PROF_000001_20260831235930159_FPDAPQNOFCLNOEFB/mindstudio_profiler_output/op_summary_20260831235945.csv
f16_p1_n7,Greater,1050,150,900,4.12,4.66,4.17873,0.23223418589863123,0.05557530299843044,3.82,4.901,1,[1],0.304,0.117,0.414,0.301,PASS,specs/f16_p1_n7/profile/PROF_000001_20260831235952834_IRBECGLPIBRRRRPB/mindstudio_profiler_output/op_summary_20260901000008.csv
f16_p2_n7,Greater,1050,150,900,4.56,4.76,4.564193333333334,0.10309406901789576,0.022587577144240697,4.32,4.941,1,[1],0.324,0.104,0.386,0.317,PASS,specs/f16_p2_n7/profile/PROF_000001_20260901000015858_HBNCFNMILLDGHJEB/mindstudio_profiler_output/op_summary_20260901000030.csv
f16_p1_n31,Greater,1050,150,900,4.06,4.34,4.065463333333334,0.16948993346049923,0.04169018868546329,3.64,4.64,1,[1],0.273,0.119,0.413,0.337,PASS,specs/f16_p1_n31/profile/PROF_000001_20260901000038184_KFPNMMMNIKKEMCGA/mindstudio_profiler_output/op_summary_20260901000053.csv
f16_p2_n31,Greater,1050,150,900,3.7,3.88,3.7074555555555557,0.09359405977246285,0.025244823132731513,3.5,4.141,1,[1],0.26,0.132,0.453,0.321,PASS,specs/f16_p2_n31/profile/PROF_000001_20260901000100877_QABFFALKFBKQLJGB/mindstudio_profiler_output/op_summary_20260901000114.csv
f16_p1_n33,Greater,1050,150,900,4.06,4.30195,4.077041111111111,0.12781852360492676,0.031350805675366994,3.84,4.54,1,[1],0.306,0.119,0.4245,0.303,PASS,specs/f16_p1_n33/profile/PROF_000001_20260901000122098_MAEAEQNMLGQIPIGA/mindstudio_profiler_output/op_summary_20260901000136.csv
f16_p2_n33,Greater,1050,150,900,3.74,4.021,3.765728888888889,0.1434563729612939,0.03809524721351407,3.42,4.3,1,[1],0.2795,0.1305,0.452,0.299,PASS,specs/f16_p2_n33/profile/PROF_000001_20260901000144380_BGPRNKGLIGNKABRB/mindstudio_profiler_output/op_summary_20260901000159.csv
f16_p1_n255,Greater,1050,150,900,3.521,3.82,3.549401111111111,0.13996244813397032,0.039432694066565,3.24,4.06,1,[1],0.338,0.14,0.512,0.173,PASS,specs/f16_p1_n255/profile/PROF_000001_20260901000207230_IMNGKQBKQQBGMLMA/mindstudio_profiler_output/op_summary_20260901000222.csv
f16_p2_n255,Greater,1050,150,900,3.58,3.9,3.6028800000000003,0.15477376694173123,0.04295834636227996,3.3,4.3,1,[1],0.36,0.138,0.467,0.202,PASS,specs/f16_p2_n255/profile/PROF_000001_20260901000230256_GOAMFDRMKCNFGPIA/mindstudio_profiler_output/op_summary_20260901000245.csv
f16_p1_n257,Greater,1050,150,900,3.48,3.82,3.5247344444444444,0.14451461876157193,0.04100014370993268,3.3,4.201,1,[1],0.323,0.231,0.591,0.2575,PASS,specs/f16_p1_n257/profile/PROF_000001_20260901000253236_NAHJPRKMMKQRCGBC/mindstudio_profiler_output/op_summary_20260901000308.csv
f16_p2_n257,Greater,1050,150,900,4.54,4.78,4.543227777777778,0.1275136084482992,0.028066743444386522,4.3,5.02,1,[1],0.24,0.349,0.687,0.209,PASS,specs/f16_p2_n257/profile/PROF_000001_20260901000316439_BOEGKDOLIQEOIHRA/mindstudio_profiler_output/op_summary_20260901000331.csv
f16_p1_n777,Greater,1050,150,900,4.021,4.32,4.046374444444445,0.15683759049206933,0.03876002892105124,3.7,4.74,2,[2],0.415,0.207,0.5465,0.201,PASS,specs/f16_p1_n777/profile/PROF_000001_20260901000339154_AGJODAAPIARCHRDB/mindstudio_profiler_output/op_summary_20260901000353.csv
f16_p2_n777,Greater,1050,150,900,4.321,4.6,4.36104,0.12320309592069692,0.028250852072142636,4.06,4.9,2,[2],0.346,0.256,0.639,0.173,PASS,specs/f16_p2_n777/profile/PROF_000001_20260901000401328_BJGRHCEPKELLFKJC/mindstudio_profiler_output/op_summary_20260901000416.csv
f16_p1_n1000,Greater,1050,150,900,3.66,3.901,3.667673333333333,0.13782635597011186,0.037578689115382466,3.34,4.18,3,[3],0.382,0.166,0.504,0.1355,PASS,specs/f16_p1_n1000/profile/PROF_000001_20260901000424305_JDGAAJDAGGOMELGC/mindstudio_profiler_output/op_summary_20260901000439.csv
f16_p2_n1000,Greater,1050,150,900,3.66,3.9,3.6681333333333335,0.12771358580824513,0.034817051127252314,3.38,4.28,3,[3],0.292,0.221,0.612,0.141,PASS,specs/f16_p2_n1000/profile/PROF_000001_20260901000446377_EEMRQCAICCRHANPB/mindstudio_profiler_output/op_summary_20260901000502.csv
f16_p1_n10000,Greater,1050,150,900,4.7305,5.121,4.743655555555556,0.23294287144710973,0.0491061943092174,4.24,5.441,20,[20],0.345,0.16,0.754,0.141,PASS,specs/f16_p1_n10000/profile/PROF_000001_20260901000509593_NDGBOKADQJCKQMOA/mindstudio_profiler_output/op_summary_20260901000525.csv
f16_p2_n10000,Greater,1050,150,900,5.02,5.421,5.0223555555555555,0.24041802997238473,0.04786957580222345,4.5,6.001,20,[20],0.363,0.175,0.699,0.134,PASS,specs/f16_p2_n10000/profile/PROF_000001_20260901000532404_LIOPIIKHFFIHOQBB/mindstudio_profiler_output/op_summary_20260901000547.csv
f16_p2_outer1,Greater,1050,150,900,2.7,2.9,2.713798888888889,0.09988443655260856,0.03680613068328886,2.5,3.081,1,[1],0.305,0.105,0.72,0.104,PASS,specs/f16_p2_outer1/profile/PROF_000001_20260901000554594_QGHNLANQCJPAIJPA/mindstudio_profiler_output/op_summary_20260901000610.csv
f16_p2_outer19,Greater,1050,150,900,3.361,3.6,3.39349,0.11114224574341161,0.03275160549859042,3.18,3.9,3,[3],0.271,0.222,0.647,0.139,PASS,specs/f16_p2_outer19/profile/PROF_000001_20260901000617555_LDARHOPIRIGPMADB/mindstudio_profiler_output/op_summary_20260901000632.csv
f16_p2_outer20,Greater,1050,150,900,3.72,3.961,3.7336855555555557,0.12743613656443417,0.03413145929624817,3.46,4.281,3,[3],0.308,0.211,0.597,0.141,PASS,specs/f16_p2_outer20/profile/PROF_000001_20260901000639701_ODHFJEDAFFNKPECB/mindstudio_profiler_output/op_summary_20260901000655.csv
f16_p2_outer21,Greater,1050,150,900,3.56,3.7800499999999997,3.579276666666667,0.11562495938738027,0.03230400166161513,3.321,4.141,3,[3],0.269,0.228,0.643,0.134,PASS,specs/f16_p2_outer21/profile/PROF_000001_20260901000702766_GMLEJDLIDCNMENFA/mindstudio_profiler_output/op_summary_20260901000718.csv
f32_p2_n7,Greater,1050,150,900,4.34,4.82,4.397905555555555,0.2264974048716238,0.05150119801583871,3.92,5.101,1,[1],0.348,0.156,0.482,0.319,PASS,specs/f32_p2_n7/profile/PROF_000001_20260901000726078_QECAJCLRREECCQFA/mindstudio_profiler_output/op_summary_20260901000742.csv
f32_p2_n31,Greater,1050,150,900,3.92,4.16,3.93874,0.11726606575551932,0.029772482000720867,3.72,4.461,1,[1],0.386,0.174,0.565,0.32,PASS,specs/f32_p2_n31/profile/PROF_000001_20260901000749733_HJKPDQRQKCPDDNAA/mindstudio_profiler_output/op_summary_20260901000804.csv
f32_p2_n255,Greater,1050,150,900,3.34,3.56,3.355516666666667,0.11846281530974649,0.035303897157341835,3.1,3.94,2,[2],0.32,0.134,0.568,0.187,PASS,specs/f32_p2_n255/profile/PROF_000001_20260901000811816_HCBPFNKKOLCFECNB/mindstudio_profiler_output/op_summary_20260901000826.csv
